PokemonID	name	pokedex_number	PokemonPhase_5cat	generation	type1	type2	height_m	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total	catch_rate	percentage_male	base_happiness_8	special_status	gender_unknown	dual_type	is_rock	is_steel	is_ground	is_water	is_fire	is_grass	is_bug	is_ice	is_dragon	is_flying	is_fairy	is_ghost	is_poison	is_electric	is_normal	is_dark	is_psychic	is_fighting	gender_cat	happiness_cat	BMI
761	Steenee	762	Phase1	7	grass	NA	0.7	8.2	52	40	48	40	48	62	290	120	0	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly females	Normal	16.73469388
761	Tsareena	763	Phase2	7	grass	NA	1.2	21.4	72	120	98	50	98	72	510	45	0	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly females	Normal	14.86111111
764	Comfey	764	NotEvolving	7	fairy	NA	0.1	0.3	51	52	90	82	110	100	485	60	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	30
765	Oranguru	765	NotEvolving	7	normal	psychic	1.5	76	90	60	80	90	110	60	490	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Equal	Normal	33.77777778
766	Passimian	766	NotEvolving	7	fighting	NA	2	82.8	100	120	90	40	60	80	490	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	20.7
767	Wimpod	767	Base	7	bug	water	0.5	12	25	35	40	20	30	80	230	90	50	50	normal	0	Dual	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	48
767	Golisopod	768	Phase1	7	bug	water	2	108	75	125	140	60	90	40	530	45	50	50	normal	0	Dual	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27
769	Sandygast	769	Base	7	ghost	ground	0.5	70	55	55	80	70	45	15	320	140	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	280
769	Palossand	770	Phase1	7	ghost	ground	1.3	250	85	75	110	100	75	35	480	60	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	147.9289941
771	Pyukumuku	771	NotEvolving	7	water	NA	0.3	1.2	55	60	130	30	130	5	410	60	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	13.33333333
772	Type: Null	772	Base	7	normal	NA	1.9	120.5	95	95	95	95	95	59	534	3	NA	0	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Unhappy	33.37950139
772	Silvally	773	Phase1	7	normal	NA	2.3	100.5	95	95	95	95	95	95	570	3	NA	0	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Unhappy	18.99810964
774	Minior	774	NotEvolving	7	rock	flying	0.3	40	60	60	100	60	100	60	440	30	NA	50	normal	1	Dual	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Genderless	Normal	444.4444444
775	Komala	775	NotEvolving	7	normal	NA	0.4	19.9	65	115	65	75	95	65	480	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	124.375
776	Turtonator	776	NotEvolving	7	fire	dragon	2	212	60	78	135	91	85	36	485	70	50	50	normal	0	Dual	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	53
777	Togedemaru	777	NotEvolving	7	electric	steel	0.3	3.3	65	98	63	40	73	96	435	180	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	36.66666667
778	Mimikyu	778	NotEvolving	7	ghost	fairy	0.2	0.7	55	90	80	50	105	96	476	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	Equal	Normal	17.5
779	Bruxish	779	NotEvolving	7	water	psychic	0.9	19	68	105	70	70	70	92	475	80	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	23.45679012
780	Drampa	780	NotEvolving	7	normal	dragon	3	185	78	60	85	135	91	36	485	70	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	Equal	Normal	20.55555556
781	Dhelmise	781	NotEvolving	7	ghost	grass	3.9	210	70	131	100	86	90	40	517	25	NA	50	normal	1	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Normal	13.80670611
782	Jangmo-o	782	Base	7	dragon	NA	0.6	29.7	45	55	65	45	45	45	300	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	82.5
782	Hakamo-o	783	Phase1	7	dragon	fighting	1.2	47	55	75	90	65	70	65	420	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	Equal	Normal	32.63888889
782	Kommo-o	784	Phase2	7	dragon	fighting	1.6	78.2	75	110	125	100	105	85	600	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	Equal	Normal	30.546875
785	Tapu Koko	785	NotEvolving	7	electric	fairy	1.8	20.5	70	115	85	95	75	130	570	3	NA	50	sub-legendary	1	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	Genderless	Normal	6.327160494
786	Tapu Lele	786	NotEvolving	7	psychic	fairy	1.2	18.6	70	85	75	130	115	95	570	3	NA	50	sub-legendary	1	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Genderless	Normal	12.91666667
787	Tapu Bulu	787	NotEvolving	7	grass	fairy	1.9	45.5	70	130	115	85	95	75	570	3	NA	50	sub-legendary	1	Dual	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Normal	12.60387812
788	Tapu Fini	788	NotEvolving	7	water	fairy	1.3	21.2	70	75	115	95	130	85	570	3	NA	50	sub-legendary	1	Dual	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Normal	12.5443787
789	Cosmog	789	Base	7	psychic	NA	0.2	0.1	43	29	31	29	31	37	200	45	NA	0	legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Unhappy	2.5
789	Cosmoem	790	Phase1	7	psychic	NA	0.1	999.9	43	29	131	29	131	37	400	45	NA	0	legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Unhappy	99990
789	Solgaleo	791	Phase2	7	psychic	steel	3.4	230	137	137	107	113	89	97	680	45	NA	0	legendary	1	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Unhappy	19.89619377
789	Lunala	792	Phase2	7	psychic	ghost	4	120	137	113	89	137	107	97	680	45	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	Genderless	Unhappy	7.5
793	Nihilego	793	NotEvolving	7	rock	poison	1.2	55.5	109	53	47	127	131	103	570	45	NA	0	sub-legendary	1	Dual	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Genderless	Unhappy	38.54166667
794	Buzzwole	794	NotEvolving	7	bug	fighting	2.4	333.6	107	139	139	53	53	79	570	25	NA	0	sub-legendary	1	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	57.91666667
795	Pheromosa	795	NotEvolving	7	bug	fighting	1.8	25	71	137	37	137	37	151	570	255	NA	0	sub-legendary	1	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	7.716049383
796	Xurkitree	796	NotEvolving	7	electric	NA	3.8	100	83	89	71	173	71	83	570	30	NA	0	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	6.925207756
797	Celesteela	797	NotEvolving	7	steel	flying	9.2	999.9	97	101	103	107	101	61	570	25	NA	0	sub-legendary	1	Dual	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Genderless	Unhappy	11.81356333
798	Kartana	798	NotEvolving	7	grass	steel	0.3	0.1	59	181	131	59	31	109	570	255	NA	0	sub-legendary	1	Dual	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	1.111111111
799	Guzzlord	799	NotEvolving	7	dark	dragon	5.5	888	223	101	53	97	53	43	570	15	NA	0	sub-legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	29.3553719
800	Necrozma	800	NotEvolving	7	psychic	NA	2.4	230	97	107	101	127	89	79	600	3	NA	0	legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Unhappy	39.93055556
801	Magearna	801	NotEvolving	7	steel	fairy	1	80.5	80	95	115	130	115	65	600	3	NA	0	mythical	1	Dual	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Unhappy	80.5
802	Marshadow	802	NotEvolving	8	fighting	ghost	0.7	22.2	90	125	80	90	90	125	600	3	NA	0	mythical	1	Dual	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Genderless	Unhappy	45.30612245
803	Poipole	803	Base	8	poison	NA	0.6	1.8	67	73	67	73	67	73	420	45	NA	0	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Genderless	Unhappy	5
803	Naganadel	804	Phase1	8	poison	dragon	3.6	150	73	73	73	127	73	121	540	45	NA	0	sub-legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	Genderless	Unhappy	11.57407407
805	Stakataka	805	NotEvolving	8	rock	steel	5.5	820	61	131	211	53	101	13	570	30	NA	0	sub-legendary	1	Dual	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	27.10743802
806	Blacephalon	806	NotEvolving	8	fire	ghost	1.8	13	53	127	53	151	79	107	570	30	NA	0	sub-legendary	1	Dual	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Unhappy	4.012345679
807	Zeraora	807	NotEvolving	8	electric	NA	1.5	44.5	88	112	75	102	80	143	600	3	NA	0	mythical	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	19.77777778
808	Meltan	808	Base	8	steel	NA	0.2	8	46	65	65	55	35	34	300	3	NA	0	mythical	1	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	200
808	Melmetal	809	Phase1	8	steel	NA	2.5	800	135	143	143	80	65	34	600	3	NA	0	mythical	1	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	128
810	Grookey	810	Base	8	grass	NA	0.3	5	50	65	50	40	40	65	310	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	55.55555556
810	Thwackey	811	Phase1	8	grass	NA	0.7	14	70	85	70	55	60	80	420	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	28.57142857
810	Rillaboom	812	Phase2	8	grass	NA	2.1	90	100	125	90	60	70	85	530	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	20.40816327
813	Scorbunny	813	Base	8	fire	NA	0.3	4.5	50	71	40	40	40	69	310	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	50
813	Raboot	814	Phase1	8	fire	NA	0.6	9	65	86	60	55	60	94	420	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	25
813	Cinderace	815	Phase2	8	fire	NA	1.4	33	80	116	75	65	75	119	530	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	16.83673469
816	Sobble	816	Base	8	water	NA	0.3	4	50	40	40	70	40	70	310	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	44.44444444
816	Drizzile	817	Phase1	8	water	NA	0.7	11.5	65	60	55	95	55	90	420	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	23.46938776
816	Inteleon	818	Phase2	8	water	NA	1.9	45.2	70	85	65	125	65	120	530	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	12.52077562
819	Skwovet	819	Base	8	normal	NA	0.3	2.5	70	55	55	35	35	25	275	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	27.77777778
819	Greedent	820	Phase1	8	normal	NA	0.6	6	120	95	95	55	75	20	460	90	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	16.66666667
821	Rookidee	821	Base	8	flying	NA	0.2	1.8	38	47	35	33	35	57	245	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	45
821	Corvisquire	822	Phase1	8	flying	NA	0.8	16	68	67	55	43	55	77	365	120	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	25
821	Corviknight	823	Phase2	8	flying	steel	2.2	75	98	87	105	53	85	67	495	45	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	15.49586777
824	Blipbug	824	Base	8	bug	NA	0.4	8	25	20	20	25	45	45	180	255	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	50
824	Dottler	825	Phase1	8	bug	psychic	0.4	19.5	50	35	80	50	90	30	335	120	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	121.875
824	Orbeetle	826	Phase2	8	bug	psychic	0.4	40.8	60	45	110	80	120	90	505	45	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	255
827	Nickit	827	Base	8	dark	NA	0.6	8.9	40	28	28	47	52	50	245	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	24.72222222
827	Thievul	828	Phase1	8	dark	NA	1.2	19.9	70	58	58	87	92	90	455	127	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	13.81944444
829	Gossifleur	829	Base	8	grass	NA	0.4	2.2	40	40	60	40	60	10	250	190	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	13.75
829	Eldegoss	830	Phase1	8	grass	NA	0.5	2.5	60	50	90	80	120	60	460	75	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	10
831	Wooloo	831	Base	8	normal	NA	0.6	6	42	40	55	40	45	48	270	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	16.66666667
831	Dubwool	832	Phase1	8	normal	NA	1.3	43	72	80	100	60	90	88	490	127	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	25.44378698
833	Chewtle	833	Base	8	water	NA	0.3	8.5	50	64	50	38	38	44	284	255	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	94.44444444
833	Drednaw	834	Phase1	8	water	rock	1	115.5	90	115	90	48	68	74	485	75	50	50	normal	0	Dual	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	115.5
835	Yamper	835	Base	8	electric	NA	0.3	13.5	59	45	50	40	50	26	270	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	150
835	Boltund	836	Phase1	8	electric	NA	1	34	69	90	60	90	60	121	490	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	34
837	Rolycoly	837	Base	8	rock	NA	0.3	12	30	40	50	40	50	30	240	255	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	133.3333333
837	Carkol	838	Phase1	8	rock	fire	1.1	78	80	60	90	60	70	50	410	120	50	50	normal	0	Dual	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	64.46280992
837	Coalossal	839	Phase2	8	rock	fire	2.8	310.5	110	80	120	80	90	30	510	45	50	50	normal	0	Dual	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	39.60459184
840	Applin	840	Base	8	grass	dragon	0.2	0.5	40	40	80	40	40	20	260	255	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	12.5
840	Flapple	841	Phase1	8	grass	dragon	0.3	1	70	110	80	95	60	70	485	45	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	11.11111111
840	Appletun	842	Phase1	8	grass	dragon	0.4	13	110	85	80	100	80	30	485	45	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	81.25
843	Silicobra	843	Base	8	ground	NA	2.2	7.6	52	57	75	35	50	46	315	255	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	1.570247934
843	Sandaconda	844	Phase1	8	ground	NA	3.8	65.5	72	107	125	65	70	71	510	120	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	4.53601108
845	Cramorant	845	NotEvolving	8	flying	water	0.8	18	70	85	55	85	95	85	475	45	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	28.125
846	Arrokuda	846	Base	8	water	NA	0.5	1	41	63	40	40	30	66	280	255	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	4
846	Barraskewda	847	Phase1	8	water	NA	1.3	30	61	123	60	60	50	136	490	60	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	17.75147929
848	Toxel	848	Base	8	electric	poison	0.4	11	40	38	35	54	35	40	242	75	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Equal	Normal	68.75
848	Toxtricity	849	Phase1	8	electric	poison	1.6	40	75	98	70	114	70	75	502	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Equal	Normal	15.625
850	Sizzlipede	850	Base	8	fire	bug	0.7	1	50	65	45	50	50	45	305	190	50	50	normal	0	Dual	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	2.040816327
850	Centiskorch	851	Phase1	8	fire	bug	3	120	100	115	65	90	90	65	525	75	50	50	normal	0	Dual	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	13.33333333
852	Clobbopus	852	Base	8	fighting	NA	0.6	4	50	68	60	50	50	32	310	180	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	11.11111111
852	Grapploct	853	Phase1	8	fighting	NA	1.6	39	80	118	90	70	80	42	480	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	15.234375
854	Sinistea	854	Base	8	ghost	NA	0.1	0.2	40	45	45	74	54	50	308	120	NA	50	normal	1	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Normal	20
854	Polteageist	855	Phase1	8	ghost	NA	0.2	0.4	60	65	65	134	114	70	508	60	NA	50	normal	1	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Normal	10
856	Hatenna	856	Base	8	psychic	NA	0.4	3.4	42	30	45	56	53	39	265	235	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly females	Normal	21.25
856	Hattrem	857	Phase1	8	psychic	NA	0.6	4.8	57	40	65	86	73	49	370	120	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly females	Normal	13.33333333
856	Hatterene	858	Phase2	8	psychic	fairy	2.1	5.1	57	90	95	136	103	29	510	45	0	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Mostly females	Normal	1.156462585
859	Impidimp	859	Base	8	dark	fairy	0.4	5.5	45	45	30	55	40	50	265	255	100	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	Mostly males	Normal	34.375
859	Morgrem	860	Phase1	8	dark	fairy	0.8	12.5	65	60	45	75	55	70	370	120	100	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	Mostly males	Normal	19.53125
859	Grimmsnarl	861	Phase2	8	dark	fairy	1.5	61	95	120	65	95	75	60	510	45	100	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	Mostly males	Normal	27.11111111
263	Obstagoon	862	Phase2	8	dark	normal	1.6	46	93	90	101	60	81	95	520	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Equal	Normal	17.96875
52	Perrserker	863	Phase1	8	steel	NA	0.8	28	70	110	100	50	60	50	440	90	50	50	normal	0	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	43.75
222	Cursola	864	Phase1	8	ghost	NA	1	0.4	60	95	50	145	130	30	510	30	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Mostly females	Normal	0.4
83	Sirfetch'd	865	Phase1	8	fighting	NA	0.8	117	62	135	95	68	82	65	507	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	182.8125
439	Mr. Rime	866	Phase1	8	ice	psychic	1.5	58.2	80	85	75	110	100	70	520	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	Equal	Normal	25.86666667
562	Runerigus	867	Phase1	8	ground	ghost	1.6	66.6	58	95	145	50	105	30	483	90	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	26.015625
868	Milcery	868	Base	8	fairy	NA	0.2	0.3	45	40	40	50	61	34	270	200	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	7.5
868	Alcremie	869	Phase1	8	fairy	NA	0.3	0.5	65	60	75	110	121	64	495	100	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	5.555555556
870	Falinks	870	NotEvolving	8	fighting	NA	3	62	65	100	100	70	60	75	470	45	NA	50	normal	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Normal	6.888888889
871	Pincurchin	871	NotEvolving	8	electric	NA	0.3	1	48	101	95	91	85	15	435	75	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	11.11111111
872	Snom	872	Base	8	ice	bug	0.3	3.8	30	25	35	45	30	20	185	190	50	50	normal	0	Dual	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	42.22222222
872	Frosmoth	873	Phase1	8	ice	bug	1.3	42	70	65	60	125	90	65	475	75	50	50	normal	0	Dual	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	24.85207101
874	Stonjourner	874	NotEvolving	8	rock	NA	2.5	520	100	125	135	20	20	70	470	60	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	83.2
875	Eiscue	875	NotEvolving	8	ice	NA	1.4	89	75	80	110	65	90	50	470	60	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	45.40816327
876	Indeedee	876	NotEvolving	8	psychic	normal	0.9	28	60	65	55	105	95	95	475	30	50	140	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Equal	Happy	34.56790123
877	Morpeko	877	NotEvolving	8	electric	dark	0.3	3	58	95	58	70	58	97	436	180	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	Equal	Normal	33.33333333
878	Cufant	878	Base	8	steel	NA	1.2	100	72	80	49	40	49	40	330	190	50	50	normal	0	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	69.44444444
878	Copperajah	879	Phase1	8	steel	NA	3	650	122	130	69	80	69	30	500	90	50	50	normal	0	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	72.22222222
880	Dracozolt	880	NotEvolving	8	electric	dragon	1.8	190	90	100	90	80	70	75	505	45	NA	50	normal	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	Genderless	Normal	58.64197531
881	Arctozolt	881	NotEvolving	8	electric	ice	2.3	150	90	100	90	90	80	55	505	45	NA	50	normal	1	Dual	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	Genderless	Normal	28.35538752
882	Dracovish	882	NotEvolving	8	water	dragon	2.3	215	90	90	100	70	80	75	505	45	NA	50	normal	1	Dual	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Normal	40.64272212
883	Arctovish	883	NotEvolving	8	water	ice	2	175	90	90	100	80	90	55	505	45	NA	50	normal	1	Dual	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	43.75
884	Duraludon	884	Base	8	steel	dragon	1.8	40	70	95	115	120	50	85	535	45	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	12.34567901
885	Dreepy	885	Base	8	dragon	ghost	0.5	2	28	60	30	40	30	82	270	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Equal	Normal	8
885	Drakloak	886	Phase1	8	dragon	ghost	1.4	11	68	80	50	60	50	102	410	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Equal	Normal	5.612244898
